순번,시대코드,시대,분야코드,분야,자료ID,제목,목차경로,국문,원문,해설,참고자료,상세URL,Markdown파일
856,hm_age_70,근대,hm_ty_020,경제,hm_128_0010,외국 상인의 진출에 대한 서울 상인들의 대응,근대 > 경제 > 개항 후의 사회·경제적 변동 > 외국 상인의 진출에 대한 서울 상인들의 대응,"분한 일

십육 년 전에 대한과 청국이 한 조약에 말하였으되 대한 장사가 북경 와서 장사를 한즉 청인도 양화진과 서울에 전을 버리게 허락하나 각색 물건을 가지고 내지에 들어가서 전을 버리고 팔지 못한다 하였더라. 이 조약을 인연 하여 한성 개시가 되어 청인들이 성내 아무 데나 살게 된즉 각국 사람들은 균첨 이익이라 하여 다 들어와 가옥을 사며 시전을 버리니 이것은 청국 북경이나 일본 동경에도 없는 일이요 또 대한에 이롭지 못한 일이라. 십여 년 전에 정부에서 한성 개시를 걷으려 하였으니 대한 일은 항상 말만 있고 일은 아니 하며 시작만 하고 끝을 맺지 못하는 고로 여러 번 하려 하되 되지 못하여 좋은 기회를 다 일어버려서 불과 몇 천원이면 결정할 일을 차일피일 하고 아니 하다가 지금 와서는 몇 백만원을 드려도 한성 철시는 못 될 터이니 정부가 백성의 이해를 이다지 돌아 보지 아니한 것을 분히 여기노라. 혹은 말 하되 성내 외국 사람이 많이 들어 오면 돈도 흔하여지고 대한 사람의 재조도 늘겠다 하나 돈과 재조가 좋건마는 얼마 못되어 도성 안이 모두 외국인의 집이 되고 대한 사람은 살 곳이 없이 되면 돈과 재조가 암만 있기로 무엇에 유익 하리오. 지금도 보면 성내 삼분지 일은 타국 사람의 물건이라 남대문 큰 길과 수표 다리 건너와 정동과 그 외 각 처 요긴한 자리에 청인과 일본 장사의 집이 날마다 늘어 가니 몇 해가 못 되어서 대한 도성은 청인과 일본 사람의 땅이 될 것이요 대한 사람은 겨우 쓸데 없는 구석에나 가서 몰려 있을 터이니 내 나라 도성에 내 나라 백성이 용납지 못하게 될 일은 세계에 부끄러울 일이요. 마음이 쓰리도다. 일본서는 백성도 대한 보다 총명하고 영악하고 정부도 대한 정부보다 강 하건마는 명치 원년에 외국인의 잡거(雜居) 하는 것을 허락하지 아니하고 삼십(三十)여 년을 백성들을 교육하여 타국인에게 지지 아니하게 된 후에야 겨우 잡거를 허락하려 하거늘 대한은 무식하고 잔약한 백성을 조금도 가르치지 아니하고 잡거를 허락하여서 도성이 미구에 타국 사람의 땅이 되고 대한 사람은 살 데가 없이 되게 만들어 놓으니 대한 정부 사람들은 무슨 염치로 그 백성의 세를 먹고 있는지 지금은 성내에 있는 외국 사람들을 가라 하여도 쓸데 없으니 한 가지 구차한 방약은 속히 거류지를 정하여 그 거류지 밖에나 다시 외국 사람들이 땅과 집을 사지 못하게 하는 것이 좋을 터이니 정부 관원들이 밤낮 쓸데 없는 아문과 관원이나 내어 나라 월급이나 헛되이 먹기에 분주하지 말고 이 도성을 대한 도성으로 반쪽이라도 보전할 생각하기를 바라노라.

『독립신문』, 1898년 9월 23일, 「분 일」

분 일

십륙년 젼에 대한과 쳥국이  됴약에 말 엿스되 대한 쟝가 북경 와셔 쟝를 즉 쳥인도 양화진과 셔울에 젼을 버리게 허락나 각 물건을 가지고 디에 들어 가셔 젼을 버리고 팔지 못 다 엿더라 이 됴약을 인연 야 한셩 시가 되야 쳥인들이 셩 아모나 살게 된즉 각국 사들은 균쳠 리익이라 야 다 들어와 가옥을 사며 시젼을 버리니 이것은 쳥국 북경이나 일본 동경에도 업 일이요  대한에 리롭지 못 일이라 십녀연 젼에 졍부에셔 한셩 시를 것으려 엿스니 대한 일은 항샹 말 잇고 일은 아니 며 시쟉 고 을 지 못  고로 여러번 랴 되 되지 못 야 죠흔 긔회를 다 일어 버리여셔 불과 몃 쳔원이면 결뎡 일을 차일 피일 고 아니 다가 지금 와셔 몃 만원을 드려도 한셩 쳘시 못 될터이니 졍부가 셩의 리를 이다지 도라 보지 아니 것을 분히 녁이노라 혹은 말 되 셩 외국 사이 만히 들어 오면 돈도 흔 여지고 대한 사의 죠도 늘겟다 나 돈과 죠가 죠컷마 얼마 못 되야 도셩안이 모도 외국인의 집이되고 대한 사은 살 곳이 업시 되면 돈과 죠가 압만 잇기로 무엇에 유익 리요 지금도 보면 셩 삼분지 일은 타국 사의 물건이라 남대문 큰 길과 슈표 다리 건너와 졍동과 그외 각쳐 요긴 자리에 쳥인과 일본 쟝의 집이 날마다 늘어 가니 몃 가 못 되야셔 대한 도셩은 쳥인과 일본 사의 이 될것이요 대한 사은 겨오 쓸 업 구셕에나 가셔 몰녀 잇슬터이니 내 나라 도셩에 내 나라 셩이 용랍지 못 게 될 일은 셰계에 붓그러올 일이요 이 쓸이도다 일본셔 셩도 대한 보다 춍명고 령악 고 졍부도 대한 졍부보다 강 것마 명치 원년에 외국인의 잡거(雜居) 것을 허락지 아니 고 三十여년을 셩들을 교육 야 타국인의게 지지아니 게 된 후에야 겨오 잡거를 허락 랴 거 대한은 무식  고 잔약 셩을 죠곰도 치지 아니 고 잡거를 허락 여셔 도셩이 미구에 타국 사의 이되고 대한 사은 살가 업시 되게 들어 노흐니 대한 졍부 사들은 무 렴치로 그 셩의 셰를 먹고 잇지 지금은 셩에 잇 외구 사들을 가라 여도 쓸 업스니 가지 구차 방약은 쇽히 거류디를 뎡 야 그 거류디 밧긔나 다시 외국 사들이 과 집을 사지 못게 것이 죠흘터이니 졍부관원들이 밤낫 쓸 업 아문과 관원이나 여 나라 월급이나 헛되히 먹기에 분쥬 지 말고 이 도셩을 대한 도셩으로 반이라도 보젼 각 기를 노라

『독립신문』, 1898년 9월 23일, 「분 일」

위 사료는 서울에 살고있는 외국 상인들의 거주지역을 제한하고 그곳에서만 영업을 할 수 있게 해야 한다고 주장한 『독립신문

』 1898년 9월 23일자 사설 ｢분 일｣이다. 주요한 내용은 다음과 같다. 16년 전에 조선과 청국이 맺은 조약으로 ""양화진과 서울""에서 점포를 열 수 있게 되었지만, 내륙 지역에서는 점포를 열 수 없도록 하였다. 이후 이 권리가 각 국에 균점되어서 여러 나라의 사람들이 서울에서 장사를 하게 되었고, 정부에서는 이를 철회하고자 하였으나 결국 실패하였다. 서울에 외국인이 많이 들어와 장사를 하니 서울에서 팔리는 물건의 1/3은 외국인의 물건이다. 특히 청국인과 일본인의 점포가 많아서 얼마 지나지 않아 서울은 청국인과 일본인의 땅이 될 것이다. 정부에서는 속히 거류지를 정하고 외국인은 거류지를 벗어나서 토지와 가옥을 구매하지 못하게 해야 한다.

여기에서 말하는 조약은 1882년의 조청상민수륙무역장정(朝淸商民水陸貿易章程, 이하 장정)을 말한다. 장정이 체결되면서 중국인들은 개항장에서 뿐만 아니라, 서울과 양화진(楊花津)에서도 거주와 영업을 할 수 있는 권리를 얻었다. 또한 이후에 다른 외국 상인들도 조약상에 설정된 최혜국대우로 인하여 똑같은 혜택을 받았기 때문에, 서울은 사실상 개시장(開市場)이 되어버렸다. 외국상인들이 서울에 들어와 살면서 영업을 하였는데, 가장 많은 외국인은 역시 청국인들이었다. 실제로 청일전쟁(淸日戰爭) 직전 서울에 거주하던 일본 상인이 700여 명인 것에 비하여, 청국 상인은 무려 2,500여 명이 있었다. 당시 청국인들은 주로 서울의 정문인 숭례문(崇禮門)을 지나서 중심지인 종루(鍾樓)로 향하는 도로 주변에 점포를 내었다. 반면 일본 상인들은 남산 주변의 이현(泥峴) 일대에 많이 모여 살았다. 이에 비하여 서양인들은 수가 적었고 선교사와 외교관 및 그들의 가족이 대부분이었다. 그들은 대부분 외국 공사관이 몰려 있는 정동(貞洞) 인근에 모여 살았다.

하지만 조선 정부는 서울의 개시(開市)를 원하지 않았다. 실제로 정부에서는 1883년 조영수호통상조약(朝英修好通商條約)

을 시작으로 다른 나라와 조약을 맺을 때 청국이 개잔(開棧)의 권리를 포기하면 자국민도 서울에서 개잔을 허용하지 않는다는 부속 문서를 첨부하였다. 동시에 개잔의 철회를 청국 정부에 지속적으로 요구하였다. 청국에서도 이를 인정하고 청국인들은 도성 밖의 용산(龍山)으로 이동시키기로 하였지만, 비용 지급의 문제로 연기를 하다가 결국 실행하지는 않았다.

이러한 외국 상인의 한성 거주와 영업에 가장 민감했던 사람들은 기존에 한성의 상업을 주도하고 있었던 시전상인(市廛商人)들이었다. 조선시대에 시전상인들은 초기부터 존재하고 있었으며 정부로부터 서울에서 특정 상품의 독점적인 판매권을 인정받고 일정한 대가를 납부하였다. 그 대가는 세금을 납부하거나 특정한 물품을 정부와 왕실에 공급하는 것 뿐만 아니라 왕궁의 수리 등 국역(國役)에 해당하는 일종 의무에 가까웠다. 조선 후기에 들어서면 정부에서 시전상인들의 금난전권(禁亂廛權)

을 폐지하는 등 특권을 제한하려고 하였으나, 면포나 면직물 등 중요한 상품을 취급하는 육의전(六矣廛)

의 경우는 갑오개혁

까지도 독점권을 부여하고 있었다. 또한 시전상인들은 독점권을 바탕으로 다른 상인들에게 분세(分稅)라는 세금을 부과하고 그 대신 자신이 독점하고 있는 상품의 매매를 허용하기도 하였다. 이처럼 시전상인들은 정부와의 관계에 기반한 특권을 바탕으로 서울 시장에서 독보적인 위치를 가지며 상업을 사실상 지배하고 있었다.

그러나 외국 상인들은 수출입품 거래에서 관세(關稅) 이외의 세금을 면제받았으며, 시전상인들의 특권을 무시하고 활동할 수 있었다. 여기에 시전에 속하지 않은 다른 상인들이 이를 활용하여 외국 상인의 이름을 빌려서 분세를 내지 않고 상품을 매매하기도 하였다. 이는 시전상인들에게 금전적으로 손해였을 뿐만 아니라 상인들 사이에 형성되어 있던 권력관계와 위계에도 타격을 주는 일이었다. 때문에 시전상인들 사이에서 외국 상인으로 인한 불만과 불안이 계속 쌓여갔다.

결국 서울에서 외국 상인들을 몰아내야 한다는 주장들이 나오게 되었고 서울의 상인들은 이를 관철하고자 1887년, 1889년, 1890년 세 차례에 걸쳐서 철시(撤市)를 시행하였다. 철시는 상인들이 점포를 닫고 영업을 하지 않는 것을 말하며 현재의 파업과 유사한 형태의 쟁의행위를 말한다. 특히 1890년의 철시는 일주일 동안 진행되었는데, 이 때문에 조선 정부에서 청국에 사신을 보내서 개잔의 철회를 요청하기도 하였다. 이 철시를 주도한 것이 시전상인이었던 것은 두말할 나위도 없다.

이처럼 한성에 거주하던 외국 상인들은 상권을 두고 조선 상인과 경쟁을 하였을 뿐만 아니라 조선 상인 내부의 관행과 권력관계까지도 변화를 야기하였다. 그래서 당시 외국 상인들을 도성 밖으로 퇴출시켜야 한다는 다소 과격한 주장이 나오기도 하였고 혹은 서울도 개항장과 마찬가지로 외국인이 거주할 수 있는 일정한 지역을 설정하고 그 이외의 지역에서는 영업을 제한해야 한다는 의견이 제시되기도 하였다. 이 『독립신문

』의 논설 역시 이러한 상황을 배경으로 하여 제시된 것이라고 할 수 있겠다.

그러나 이처럼 외국인들을 퇴거시키거나 혹은 거류지를 설치하여 거주구역을 제한하는 일은 외국 상인들이 이미 확보하고 있는 상권에 변화를 가져오는 일이었고, 또 협상을 통해 합의를 이끌어 냈다고 하더라도 그들이 가지고 있던 가옥과 토지를 매입하는 과정에서 추가적으로 문제가 발생할 수 있었다. 즉 외국인의 퇴거나 거류지 설치는 열강들의 경제적 이익과 직접적으로 관계된 것이었기 때문에 조선 정부로서 그들을 납득시킬 수 있는 매력적인 대안을 제시하기 쉽지 않았다. 결국 이러한 주장들은 현실화되지는 못하였다.

이 글의 내용은 집필자의 개인적 견해이며, 국사편찬위원회의 공식적 견해와 다를 수 있습니다.

참고문헌

논문

김정기, 「1890년 서울상인의 철시동맹파업과 시위 투쟁」, 『한국사연구』 67, 1989.
김희신, 「淸末(1882-1894년) 漢城 華商組織과 그 位相」, 『중국근현대사연구』 46, 2010.
박준형, 「개항기 漢城의 開市와 잡거문제 –한성개잔 및 철잔 교섭을 중심으로」, 『향토서울』 82, 2012.

저서

강진아, 『동순태호 : 동아시아 화교 자본과 근대 조선』, 경북대학교 출판부, 2011.
변광석, 『조선후기 시전상인 연구』, 혜안, 2001.
손정목, 『韓國 開港期 都市變化過程硏究-開港場·開市場·租界·居留地』, 일지사, 1982.
이시카와 료타 지음, 최민경 외 옮김, 『근대 아시아 시장과 조선 –개항·화상·제국』, 소명출판, 2020.
조영준, 『조선 후기 왕실재정과 서울상업』, 소명출판, 2016.

관련사이트

[https://nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996709&from=%EC%8B%A0%EB%AC%B8%20%EA%B2%80%EC%83%89] 『독립신문』 1898년 9월 23일, 국립중앙도서관 대한민국 신문 아카이브",,,,https://contents.history.go.kr/front/hm/view.do?levelId=hm_128_0010,사료로 본 한국사\items\hm_age_70_근대\hm_ty_020_경제\hm_128_0010_외국 상인의 진출에 대한 서울 상인들의 대응.md
857,hm_age_70,근대,hm_ty_020,경제,hm_128_0020,청나라 상인의 내륙 상업 행위,근대 > 경제 > 개항 후의 사회·경제적 변동 > 청나라 상인의 내륙 상업 행위,"청국 상인의 내륙 상업 활동은 이번에 순회한 지방에서는 실로 놀랄 만큼 진보했다. 상업지라고 할 수 있는 곳에서는 반드시 청국 상인이 거주하면서 상업을 운영하고 있었고, 아무리 궁벽한 곳에 있는 촌락일지라도 장날에는 청국 상인들이 찾아온다고 한다. 공주·강경·예산 등의 시장에는 20~30인이 찾아왔다. 그 중 다수는 장날을 따라 돌아다니는 천상(賤商)이지만 공주·강경·예산 등에는 괜찮은 상인들이 들어와 상당히 큰 거래를 한다고 한다. 게다가 면직물

류, 각종 서양 물품, 청국산 옷감, 잡화류 등으로 곡물을 대규모로 사들이고 있으며, 구만포(九萬浦)

충청남도 홍성군에 있는 포구

같은 곳에서는 상당한 자금을 투입해 매입하고 있다고 한다.

종래 안성시에는 수원 상인들이 많아, 외국 상품을 인천에서 들여와 판매했다. 이 상인들은 100명이나 있었는데 근래 청국 상인들이 많이 시장에 찾아와 점점 상권을 빼앗겨 요즘 폐업한 자가 많았다. 공주·강경 등의 경우에는 (청국 상인들) 모두 가옥을 소유하여 가게를 열었으며, 전라도 전주의 경우는 30명 정도의 청국 상인이 들어와 전라도 각 지방의 장날에는 청국 상인들이 오지 않는 곳이 없다고 한다.

……(중략)……

일본·중국·서양·조선 상품 등을 팔면서 장날을 따라 행상하는 자들은 스스로 짐을 지거나 혹은 한국인을 고용해 지게 하는 경우도 있다고 한다. 이들 청국 상인의 일상 비용은 식사비는 2회 혹은 3회분을 지불하고 숙박료는 한국의 관습에 따라 식비에 포함되며, 하루에 300문에서 500문 정도이다. 화물 운반을 위해 한국인을 고용하면 식사 3회를 제공하고 하루에 500문을 준다고 한다.

그리고 이들 청국 상인은 음식물이나 복장 등이 추악하기 때문에 종종 한국인들에게 천시를 당하지만, 현재 상황을 보면 근검함과 인내함으로 한층 더 진보하여 한국의 보부상

들을 점차 압도하고 있다. 또 상당히 큰 거래를 하는 상인들도 자본이 부족해 점차 청국 상인들에게 추월당하기에 이르렀다. 이러한 상태가 계속된다면 조선 팔도의 상권은 남김없이 조선 상인의 손에서 청국 상인의 손으로 넘어가고 말 것이라고 생각할 수밖에 없을 것이다.

公信第153號, 「[京幾黄海忠清三道ノ農況視察報告書(塩川書記生)]」, 明治26年 9月 30日, 『京城領事館報告書』

淸商ノ內地行商ハ今回巡回地方ニ在テハ實ニ驚クベキ程ノ進步ニテ商業地トモ云フベキ地ニハ必ズ淸商ノ居住シ商業ヲ營マザル者ナク如何ナル僻陬ノ村邑ト雖モ會市日ニ淸商ノ來ラザルナシト云フ公州江景禮山等ノ市塲ニハ何レモ二三十人ノ來住者アリ其多クハ市日ヲ巡回スル賤商ナレドモ公州江景禮山等ニハ可ナリノ商估入込ミ居リテ相應ニ大ナル取引ヲナスト云フ重モニ金巾類各種洋反物淸産緞疋雜貨類等ニテ穀物買出ノ如キモ相應ニ手濶ク九萬浦ノ如キハ多分ノ資金ヲ投シテ買入ヲナスト云フ

從來安城市ニハ水原ノ商估多ク外國品ヲ仁川ニ仕入レテ販賣ス此商估百人モアリシニ近來淸商多數ノ會市者アルガ爲メ漸ク商權ヲ奪ハレ近時廢業ヲナス者多シト又以テ其一班ヲ知ルベシ公州江景ノ如キハ何レモ家屋ヲ所有シ開舖ス全羅道全州ノ如キハ三十人程ノ淸商入込ミ同道各地市日ニハ是レ亦何レモ淸商ノ來ラザルナシト云フ

……(中略)……

日本品支那品洋品, 朝鮮品等ヲ鬻ゲリ是等ハ何レモ市日ヲ遂フテ行商スル者ニテ或ハ自ヲ負擔シ或ハ韓人ヲ雇フテ負擔セシム聞ク所ニ據ルニ是等淸商ノ日常費用ハ食料或ハ二度又ハ三度分ヲ拂ヒ而シテ宿泊料ハ當國ノ習慣ニ依リ食料ヲ支拂フノミナレバ一日三百文ヨリ五百文迄ニ止マレリ若シ貨物運搬ノ爲メ韓人ヲ雇ヘバ多ク三食ヲ與ヘテ一日五百文ナリト云フ

而シテ是等淸商ハ食物及ビ服裝等ノ醜惡ナルガ爲メ徃徃韓人ニ賤視セラルヽ事アリ去レド現時ニ於ケル模樣ヨリ觀察スルニ今一層進步ヲ來セバ其勤儉ト耐忍ノ二點ニ付テ當國ノ褓商負商ノ類ハ漸次壓倒セラルベク又少シク大ナル取引ヲナス商估モ資本薄弱ノ點ニ於テ漸次淸商ニ凌駕セラルヽニ至ルベシ此ノ如クニシテ彌々進メバ八道ノ商權ハ餘儀ナク朝鮮商ノ手ヨリ淸商ノ手ニ引渡スノ塲合ヲ生ズルヤモ計リ難カル可シ

公信第153號, 「[京幾黄海忠清三道ノ農況視察報告書(塩川書記生)]」, 明治26年 9月 30日, 『京城領事館報告書』

이 사료는 일본 외무성(外務省) 통상국(通商局)에서 발행한 『통상휘찬(通商彙纂)

』 중에서 1890년대 초 청나라 상인의 내륙 상업에 대해 기술한 내용이다. 『통상휘찬

』은 당시 일본 외무성 통상국에서 세계 각 지역에 주재하고 있는 영사관들의 보고를 정리하여 정기적으로 발행한 잡지이다. 여기에는 현지 상황은 물론이고 풍속과 관습, 중요 수출입품의 시장 상황에 대한 조사와 각종 통상 정보가 담겨있다. 사료의 주요 내용은 다음과 같다. 청국 상인은 상업이 발달한 지역에는 반드시 거주하면서 영업을 하고 있고 궁벽진 촌락이라도 장날에는 반드시 찾아온다. 공주·강경·예산 등 큰 시장이 열리는 곳은 자본력이 있는 상인이 들어와 큰 거래를 한다. 또 안성에서는 원래 수입품 판매를 지역 상인들이 담당했지만 지금은 청국 상인들 때문에 폐업을 한 사람이 많다. 또한 상품을 운반할 때 조선인을 고용하는 경우도 있다. 청국 상인들은 근검과 인내로 한국의 보부상

들을 압도하고 있고 자본력도 상당하다. 지금의 상황이 계속된다면 조선의 상권은 청국 상인들의 손에 넘어갈 것이다.

청국 상인들이 조선에 거주하면서 영업을 시작한 것은 1882년 임오군란(壬午軍亂)

과 관계가 깊다. 임오군란이 발발하자 청국에서는 오장경(吳長慶)을 제독으로 임명하고 군함 3척과 초상국(招商局) 상선 2척에 병력 3,000명을 실어 보냈다. 이때 청국 상인 40명도 함께 조선에 도착하였는데, 청군의 주둔기간이 길어지면서 이들은 조선인과도 거래를 하였다. 이들 청국상인들은 2년 후 텐진조약(天津條約)이 체결되면서 모두 청국으로 돌아가기는 하였지만 임오군란의 진압 이후 조청상민수륙무역장정(朝淸商民水陸貿易章程, 이하 장정)이 체결되면서 청국 상인들이 본격적으로 조선에 들어오기 시작하였다. 장정에서는 청국 조계지의 설정, 한성 개잔(開棧), 상무위원(常務委員)의 파견, 치외법권

, 내지채판권(內地採辦權) 등을 규정하고 있다. 이 가운데 한성 개잔으로 청국 상인은 서울에 거주하며 점포를 열어서 영업을 할 수 있었고, 내지채판권으로 인하여 사실상 내륙 지역에 들어가서 상품을 매매할 수 있었다. 그리고 이러한 권리는 조선이 청국에게만 허용한 특별한 권리였으나, 조약상에 규정된 최혜국대우에 따라 다른 열강들에게도 동일하게 적용되었다.

1883년에 162명이었던 청국 상인은 1893년에는 2,100여 명으로 늘어났다. 이들 가운데 상당수는 청국이나 일본의 개항장에서 국제무역에 종사하던 무역상이었고, 절강성(浙江省)이나 광동성(廣東省) 출신이 많았으며 산동성(山東省) 출신도 상당수가 존재하였다. 1882년 이전까지 조선의 수입품은 대부분 영국산 면포로 일본 상인들이 중국 상하이(上海)와 일본 나가사키(長崎)를 거쳐서 우회적으로 수입한 것이다. 그러나 1882년 이후 상황이 변하기 시작하였다. 일본에 근거지를 둔 청국 상인들이 조선과 직접 교역을 시작하고, 중국 본토의 청상들도 조선에 진출하였기 때문이다. 이후 청국 상인에 의한 조선의 대청 수입의 비중은 꾸준히 늘어났다. 실제로 1885년 조선의 대청수입은 19% 수준이었으나 1893년에는 49%로 늘어 일본 상인과 대등한 수준까지 상승하였다. 조선을 둘러싸고 일본 상인과 청국 상인 사이의 경쟁이 본격화된 것이다.

당시 청국 상인들은 대개 본국 혹은 일본에 본점을 두고 조선에 지점을 설립하는 형식을 취하였고, 중국에서와 마찬가지로 청상들 상호간의 신용거래망을 활용하여 무역을 진행하였다. 예를 들면 부산의 덕흥호(德興號)는 일본 고베(神戶)에 있던 공흥호(公興號)의 부산지점이었다. 청국 상인들은 상하이·홍콩·텐천진 등에서 서양면직물 및 잡화와 중국산 견포(絹布) 및 한약재 등을 수입하였고, 조선에서는 인삼·곡물·소가죽·해산물 등을 수출하였다. 특히 청국 상인들은 내륙 깊숙한 지역까지 들어가서 조선인 중매인을 통해 상품을 매매하였기 때문에 일본 상인은 물론이고 조선 상인들에게도 위협적이었다. 여기에 임오군란

과 갑신정변(甲申政變)

이후 조선에 대한 청국의 영향력이 절대적이었던 상황에서 원세개(袁世凱) 등 상무위원(常務委員)의 적극적인 보호를 받고 있었다는 점도 무시할 수 없었다.

『통상휘찬

』에 실린 이의 조사보고서는 이러한 상황에서 나온 것이며 조선을 대상으로 한 청국 상인과 일본 상인의 상권 대립을 보여주는 한 단면이라고 할 수 있다. 특히 ‘상당히 큰 거래를 하는 상인들도 자본이 부족하여 점차 청국 상인들에게 추월당하기에 이르렀다. 이러한 상태가 계속된다면 조선 팔도의 상권은 남김없이 조선 상인의 손에서 청국 상인의 손으로 넘어가고 말 것’이라는 평가는 경쟁 상대인 청국 상인에 대한 일본 당국의 경계심과 조바심이 잘 표현되어 있다.

이 글의 내용은 집필자의 개인적 견해이며, 국사편찬위원회의 공식적 견해와 다를 수 있습니다.

참고문헌

논문

김희신, 「淸末(1882-1894년) 漢城 華商組織과 그 位相」, 『중국근현대사연구』 46, 2010.
이흥권, 「19세기말 조선에서의 淸商 활동 연구 –1882~1894년을 중심으로-」, 『전북사학』 32. 2008.
조세현, 「개항기 부산의 청국조계지와 청상(淸商)들」, 『동북아문화연구』 1-25, 2010.

저서

강진아, 『동순태호 : 동아시아 화교 자본과 근대 조선』, 경북대학교 출판부, 2011.
이시카와 료타 지음, 최민경 외 옮김, 『근대 아시아 시장과 조선 –개항·화상·제국』, 소명출판, 2020.

관련사이트

[https://www.jacar.archives.go.jp/das/image/B16080731000]
『京幾黄海忠清三道ノ農況視察報告書（塩川書記生)』 明治二十六年, 일본 외무성 외교사료관",,,,https://contents.history.go.kr/front/hm/view.do?levelId=hm_128_0020,사료로 본 한국사\items\hm_age_70_근대\hm_ty_020_경제\hm_128_0020_청나라 상인의 내륙 상업 행위.md
