권번호,권명,페이지순서,제목,본문,각주,이미지설명,이미지URL,이미지파일,페이지ID,원본URL
46,신문화운동 Ⅱ,1,개요,"개요

Ⅰ

근대적 언론기관이 우리 사회에 모습을 드러내는 것은 개항 후의 일이다. 그러나 이른바 전 근대기의 우리 사회에서도 ‘朝報’라는 소식지가 매일 발행된 전통이 있었다. 조보는 조선 중기 중종대에 발간되기 시작하여, 1895년 2월 정부에서 ‘官報’를 발행하기까지 승정원 소속의 朝報所에서 매일 오후에 간행 발포하던 정부간행물이었다. 그것은 국왕의 傳敎, 綸音이나 批答, 인사사항과 朝臣·有司의 활동 등을 수록한 것으로 관보의 성격을 띤 것이나, 때로는 자연과 사회에 관한 異聞·奇事도 수록되었다. 조보가 매일 조보소에서 공시되면 각 기관의 奇別書吏들이 조보서에 가서 공시된 조보를 필사해 오는데, 정부요인이나 특권층은 이들에게 부탁하여 따로 필사 배부 받기도 했다. 물론 일반인 누구나 접할 수 있는 근대적 신문이라고 하기에는 너무나 부족한 것이었으나, 전 근대기의 우리 사회에는 필요한 정치적 정보나 소식을 제한된 범위내에서나마 접할 수 있는 보도지를 가지고 있었던 것이다.

자유로운 언론활동은 근대사회의 한 지표이다. 근대사회가 대중사회요, 개방사회라면 정보와 지식의 점유체제는 대중화·사회화의 개방체제로 바뀌어야 한다. 또한 言路가 보다 확대되고 대중의 의지와 식견과 여론을 수렴할 수 있도록 확대되어야 한다. 근대가 기능화의 시대라면 위와 같은 일을 담당한 전문기관의 활동이 보장되는 사회가 되어야 한다.

근대적 언론활동의 효시라 할 신문이 조선사회에 등장하는 것은 1884년 10월에 정부에서 발간하기 시작한≪漢城旬報≫이다. 10일에 한 번 博文局에서 순 한문으로 발행한≪한성순보≫는 1876년 개항 후 서서히 釀生된 근대지향적인 개화의식의 영향으로, 정부지도층이 앞장서 발간한 우리 나라 최초의 근대적 신문이었다.≪한성순보≫는 발간 1년 후 갑신정변에 휘말려 일시 발행을 중단할 수밖에 없었다. 1886년 정월에 복간될 때 주간신문으로 바뀌면서 제호를≪漢城周報≫로 바꾸었다. 매일 받아 볼 수 있는 일간지가 처음으로 조선사회에 등장한 것은 1896년 4월 7일에 발간된≪독립신문≫에 의해서였다. 독립신문은 우리 나라 첫 민간지이며 순 한글로도 발행한 신문이기도 하다.

≪한성순보≫의 발간에서 한말까지 25년에 걸쳐 발행된 각종 신문을 통해 한국 근대 언론활동의 추세를 요약해 보면,

첫째, 먼저 국가 주도하에 신문이 발간되었으며, 얼마 후에 민간인 신문이 등장하였다. 한말에 등장한 첫 민간인 발행의 신문은 1896년 창간된≪독립신문≫이다.

둘째, 먼저 旬報형태로 발간되었으며 이어서 週報, 그리고 日刊新聞이 발간되었다.≪독립신문≫은 창간 당시는 격일간이었으나, 1897년 1월 영문판 ‘The Independent’를 분리 발행하게 된 때부터 일간 한글지로 발행되었다. 처음부터 일간으로 발간된 신문은 1898년 4월 9일에 창간된≪매일신문≫이다.

셋째, 우리 나라의 근대신문은 먼저 漢文으로 발간되었으나, 곧 國漢文 혼용으로 나아가 순 한글로 발간된 신문이 나오게 되었다. 한편 국내주재의 외국인을 상대로 한 영문판신문도 발행되었다. 차차 서민층에 다가서는 신문으로 변신을 도모해 왔다.≪독립신문≫은 조선주재의 외국인을 위한 영문판도 찍어 내던 신문으로 우리 나라 근대적 발전에 크게 기여한 신문으로 평가되고 있다. 이런 변화는 독자 수요층을 의식한 경영자의 역사의식을 나타내는 것인 동시에 우리 사회의 급속한 개화의 진전을 나타내 주는 것이기도 하다.

넷째, 신문 발간의 초기에는 정책홍보 차원의 기사와 국민교화를 위한 기사나 일부 사회소식을 수록하는 것이었으나, 점차 논설을 통한 여론 창달, 신속한 세계정세 보도, 다면적인 문화소식, 사회와 경제동향 기사와 나아가 국민위생이나 경제활동에 관한 기사를 싣는 한편 광고까지 취급하는 근대신문으로 발전하였다. 국민을 계몽하고, 의식세계의 확대와 국민의 정치의식을 계발하고, 문화활동을 촉진하는 다양한 기능을 담당하는 신문으로 발전하게 된다. 우리 근대신문은 국민개화와 민권운동에 크게 기여했다. 한편 국가운명이 가물거리는 한말기에는 이른바 애국계몽운동을 주도하며 필봉으로 민족의 국권회복투쟁을 전개했다.

다섯째, 신문 발행인들의 사회성을 보면 한성순보·주보 단계의 발행 관계자들은 정부 주변의 지식관료들이었으나≪독립신문≫발행자들은 서재필·윤치호 등 해외유학을 마치고 돌아온 급진개화파 인사들이었다. 이 무렵 아펜젤러(Appenzeller)나 그 밖의 그리스도교단 관계자도 각기 그들의 필요에서 신문 발간에 간여했다.

여섯째, 신문과 함께 근대언론사에 중요한 의의를 지니는 잡지는, 신문에서 자극을 받으며 근대적 의식을 담아 1890년대 중반부터 발간되기 시작되었다. 그 당시 잡지는 전문인에 의해서가 아니라 유학생이나 교회관계 인사 또는 개화운동단체 관계자에 의해 발행되었다. 초기의 잡지는 친목이나 개화의식을 담았으나 을사조약 전후에는 각 학회나 문화단체에서 민족문화와 민족정신을 일깨우고 애국계몽투쟁을 진작하는 잡지로 성격이 바뀌었다.

조선 근대의 언론활동은≪한성순보≫의 발간에서 한말까지 25년간에 불과한 짧은 기간에 전개된 것이지만 민족의 정신적 개화, 근대문명의 추구와 자주 민권의식 고취를 선도하였다. 을사조약이 勒結된 후에는 민족역량의 강화에 의한 국권수호를 목적한 애국계몽투쟁을 전개함에 중심세력으로 나서 민족투쟁을 영도하였고, 한편으로 의병독립전쟁을 성원하였다. 국권수호를 위한 한말의 언론투쟁의 전통은 오늘날의 우리 언론활동에 이어지고 있다. 그러나 반면에 한말 독립투쟁기에 민족에 등을 돌리고 친일과 매국을 마다하지 않은 ‘친일 신문’이나 ‘친일 잡지’가 국론을 분열시키고, 민족의 투쟁력을 약화시켰음도 역사적 교훈으로 기억되어야 할 것이다.

Ⅱ

우리 민족의 근대 종교생활은 무엇보다도 먼저 종교적 탄압정책의 지양 즉 신앙생활의 자유가 보장되는 종교적 개방사회로의 변혁으로 출발되는 것이어야 했다. 조선시대 체제 옹호적 가치체계로 官學이요 政敎이던 유학·유교를 제외한 모든 신앙생활은, 그것이 민족적 뿌리를 가진 신앙이던 외래의 신앙이던 간에 엄격한 통제와 금압·박해를 받아 왔다.

조선왕국의 ‘억불숭유정책’은 불교가 山林佛敎화되어 제대로 기능을 발휘하지 못하였고, 승려는 사회적으로 심히 천대받았으며 심지어 도성출입 금지조치가 취해졌었다. 산중에서 기복종교로 겨우 명맥을 유지해 왔다. 1895년에야 승려들의 ‘도성출입 금지’의 해제조치가 취해졌던 것이다. 한편 민족적 뿌리를 가지고 성립된 동학도 계속적으로 금압되고 박해받아 왔다. 동학은 개항 후 반봉건·반제국의 기치를 높이 들고 농민을 동원하여 ‘갑오농민전쟁’을 일으켰으나, 정부의 토멸정책에 몰려 동학교도 다수가 희생되고 崔時亨을 위시하여 孫天民·金演局 등 지도층이 체포 처형됨으로써 교단 조직마저 와해되는 궁지에 몰렸던 것이다. 이런 위기가 극복되어야만 동학이 괴멸되지 않고 민족종교로 살아 남아 있을 처지였다. 이 난국 돌파의 대책이 孫秉熙에 의한 天道敎로의 거듭나는 노력이었다. 동학은 천도교로 거듭난 후에야 다시금 민족의 종교로 민족사회에 기여할 수 있게 되었다. 일본 침략으로 국운이 기운 위기의 시기에 유구한 역사의 전통과 國祖를 다시 그리는 사회 기풍을 타고 羅喆에 의해 檀君敎가 重光되었다. 중광 후 다음해인 1910년에 大倧敎의 이름을 내세우고 새로운 민족종교로 활동하게 되었다.

‘종교자유’가 가장 절실한 신앙은 거의 백년 가까이 정부의 척사·박해정책으로 심한 수난을 겪어야 했으며, 많은 신도와 성직자가 처형당한 천주교였다. 박해시대에 있어서 교도들은 자신들의 노력으로 신앙생활의 안전을 얻고자, 이른바 ‘洋舶請來’의 공작을 전개하기도 했으나, 오히려 수난이 가중되는 악순환을 거듭했을 뿐이었다. 고종 초에는 南鐘三 등이 집권자 홍선대원군에게 ‘以夷制夷’의 防俄策을 건의한 일도 있으나, 천주교 대학살의 이유로 이용되었을 뿐이었다. 한편 1831년 朝鮮敎區가 설정되고 조선교회의 전교와 사목의 책임을 프랑스의 巴里外邦傳敎會가 담당한 후에는, 프랑스제국이 자기 나라 선교신부들의 처형문제를 가지고 조선왕국과의 통상국교와 신앙의 자유를 후원하기 위하여 군사적으로 접촉을 시도한 일도 있었다. 그러나 이런 외세의 개입은 오히려 수난 받던 천주교도들을 通外招寇의 무리로 몰아 박해를 강화시키는 결과를 초래하여 사태를 더욱 악화시켰을 뿐이었다. 결국 천주교신앙의 자유는 조선왕국의 개항정책에 따른 구·미열강과의 국교가 열리는 1880년대에 외교절충을 거쳐서 실현될 수 있었다.

1882년의 ‘조미조약’에 의해 종래 박해·처형의 대상이던 이른바 ‘洋夷’인 서양인들의 조선 입국이 외교적으로 보장되었다. 한편 1884년의 ‘朝英條約’에서는 개항장에서의 외국인의 신앙생활이 허용되었다. 1886년에 ‘朝佛條約’에서 조선정부가 발행하는 국내 여행허가증이라 할 ‘護照’를 소지한 외국인의 조선 내지여행과 ‘敎誨’활동이 보장되는 약조가 체결되면서 그리스도교 ‘전교활동의 자유’가 확정된 것이다. 그 후 이 조약문의 해석을 가지고 조선과 프랑스·미국 등과 외교적 마찰도 있었던 것이나 그대로 전교활동의 자유의 인정으로 확정되었다. 전교활동의 자유 인정으로 국내 각지에서의 전도활동이 공적으로 가능해졌다. 이 사실은 천주교에만 해당 적용되는 것이 아니라 모든 종교에 적용되는 것이어서 조선왕국의 종교정책의 큰 변화였다. 이미 1884년 이후 조선에 진출하여 조선 전도를 모색하고 있던 그리스도 프로테스탄트 즉 改新敎가 지방 전교활동을 활발하게 전개하게 된다.

외국인 선교사들의 내지 전교활동이 활발해지면서 지방 각지에서는 선교사와 지방관, 교회와 지방당국, 교인과 비교인 사이에 여러 가지 이유로 적지 않은 분쟁이 자주 벌어졌다. 이러한 분쟁으로 크고 작은 訟事가 자주 생기게 되었으며, 때로는 집단적인 폭행사건이 벌어지고 심지어는 교회 건물의 파괴나 인명 살상까지도 벌어지기도 했다. 이러한 문제가 교회와 정부기관 사이에서 해결되지 못하고 외교적 분쟁을 야기하는 사례도 생겨났다. 전교활동의 자유가 조약으로 확정된 후 약 20년을 두고 벌어지는 이러한 분쟁들을 일괄하여 ‘敎案’이라고 부르고 있다. 1901∼1903년에 황해도 각지에서 간헐적으로 폭행사건과 송사가 잇따라 일어났던 ‘海西敎案’이나, 1901년 제주도에서 벌어진 ‘李在守의 亂’이라고도 불리는 ‘辛丑敎案’ 등 대규모의 교안과 그 밖에도 대소의 교안문제가 여러 곳에서 자주 발생하여 문제가 되었다. 교안이 자생함에 그 근원적 해결을 위해 교회와 정부의 접촉이 거듭되더니 마침내 1899년에 교회와 정부간에＜敎民條約＞이 맺어졌다. 그 후에 보다 철저한 보완을 위해＜敎民犯法團束擬稿＞를 가지고 교회와 정부당국은 몇 차례 더 협의를 가진 끝에 1904년의 ‘宣敎條約’을 맺을 단계에 이르렀었다. 다만 선교조약의 내용은 알려져 있으나 그 후 외교권이 박탈되는 한말의 긴박한 사정으로 실제 조약체결 여부를 확정할 사료가 남아 있지 않다.

‘宗敎自由’는 선교사들의 ‘傳敎의 자유’와 신자들의 ‘信敎의 자유’가 모두 충족되었을 때 구현되는 것이다. 교민조약이나 선교조약은 교·정분리의 원칙을 확인하는 한편 교회와 정부의 책임 한계를 명확히 구분하여 교·정간의 분쟁을 종식시키려는 것이었다. 한편 신자들의 신교의 안전을 확정짓기 위한 것이기도 했다. 그것은 서양 근대에 국가와 교회간에서 정·교간의 분리를 확정한 국가와 교회의 책임 한계를 확정한 ‘콩코루다(condordat)조약’에 비견되는 것이었다. 그리스도신앙에 대한 전교와 신교의 자유는 그리스도신앙의 자유만이 아니라, 다른 종교에도 균점되는 것이기에 한국 종교사상 하나의 획을 긋는 중대한 사실이 아닐 수 없다.

한국 근대종교의 연구는 개개의 신앙조직의 발전만을 추구하는 것일 수 없다. 개항 후 근대종교로 발전하면서 우리 겨레의 개화, 개명과 어떻게 연계되고, 우리 사회의 근대화에 어떻게 기여하였는가. 또한 제국주의의 조선침략에 직면하였을 때 교회가 민족과 더불어 내외의 민족적 모순을 해결하기 위하여 어떻게 노력하였는가 등의 문제도 성찰되어야 한다. 그러한 활동이 민족사적으로 어떤 의의를 지니는 것인가를 같이 규명할 때 비로소 한국인이 가진 신앙의 전모를 파악할 수 있는 것이다. 한말의 민족사적 위기상황에서 조선인의 아픔과 어떻게 동참하고 침략에 저항했는가 등을 밝히고 한국사회에 얼마큼 肉化된 신앙으로 존재했는가를 구명하여야 한다.

Ⅲ

일제 식민사관의 역사이해에서는 조선사회와 서양 과학기술과의 만남은 개항 후의 일이고, 그 전에는 조선인은 서양과학·기술문명과에 대해 몽매하며 무관하다고 단정하고 있었다. 이런 역사이해는 당치 않은 왜곡된 것이었다.

조선 전통사회인이 서양의 과학과 기술과 만나고 그것에 흥미를 가지게 되고 마침내 서양의 과학과 기술을 도입하자는 주장이 생겨나고 제한된 분야에서나마 이용을 위한 노력이 전개된 시초는 개화기 이전의 일이었다. 이미 그 선행적 노력은 18세기를 전후하여 중국 땅으로부터 조선왕국의 사대외교 사신일행의 손에 의하여 조선 후기사회로 도입된 이른바 ‘淸歐文明’이라고도 하는 ‘漢譯 西學文明’에 접하게 되면서 경향지방의 지식인과 일부 기술관료 사이에서 생긴 일이었다. 이런 동향은 먼저 洪大容이나 朴趾源·朴齊家·李德懋 등 이른바 ‘北學派’에 속하는 선각자들의 북경여행을 통한 직접적 경험을 통하여 움돋게 되었다. 그들은 중국에서 채용되고 있는 西學의 ‘器’의 측면 즉 과학기술의 우수성을 높이 평가하고 ‘청구문명’의 도입 활용을 의식한 ‘北學’의 주장을 폈다. 한편 농업사회에서 ‘帝王之學’이던 천문·역법관계의 관원들은 중국에서 채택된 서양 曆算術의 도입을 위하여 오랜 시일을 두고 여러 가지 활동을 통해 서양 천문·역법술을 익히기에 노력하였고, 마침내 ‘時憲曆’을 도입 채택했던 것이다. 그 밖에도 丁若鏞이나 후기 실학계 지식인인 李圭景이나 崔漢綺 등은 서양의 과학기술을 소개하는 글을 남겼고 문호개방에 의한 통상과 기술의 도입을 주장하기도 했다.

그러나 이들 19세기 전반기의 지식인들의 개방과 과학기술 도입론은 소수 선각자들의 주장으로 맴돌고 천주교 박해가 확대되면서 서학에 대한 무차별적 금압정책으로 인하여 한낱 서생들의 서재의 외침으로 끝났던 것이다. 적극적인 자세로 서양문물 도입활동을 추진하지 못하였고, 대외 문호개방, 서양과학·기술도입 활용의 선각적 주장은 애석하게도 屛息되지 않을 수 없었다. 그러나 17세기 초부터 사대외교 사신왕래의 기회에 도입된 ‘서양문물’과 ‘한역서학세계지도’와 ‘서학서’를 통해 조선 후기의 지식인 사이에서는 서양 과학기술에 대한 이해가 쌓였다. 이의 자극으로 세계관의 변화와 의식의 확대가 소리 없이 진전되고 있었다. 이들의 새로운 문화적 동향은 19세기 전반 당국의 격렬한 위정척사정책 하에서도 마치 지하수와 같이 그들의 학맥을 통해 이어지다가 개항 후 개화사상가들에게 접목되었던 것이다.

조선사회가 서양의 선진 과학기술을 의욕적으로 도입하고 활용하게 되는 정책을 취하게 된 것은 개항 후 개화정책의 추진에 따라서였다. 전통적 가치에 터전한 삶을 고수해 오던 조선의 집권층이 서양 과학기술의 실용성을 인식하게 되는 데에는 개항정책 이후 서양인들의 내왕이 잦아지고 문명의 이기와 접할 기회가 빈번해짐에 따른 이유도 있었다. 그러나 개화정책에 따라 청·일 등 이웃한 국가의 문물제도 시찰을 위해 파견되었던 시찰단원들의 시찰보고와 근대문화 수용의 적극적 주장의 힘이 컸다. 개항정책에 따라 세계사 조류에 휩싸이면서 개화와 선진 기술문명의 도입 활용에 의한 근대화는 외면할 수 없는 역사적 과제였다. 이 과제를 인식한 개화파나 정부관료들에 의해 각 방면에 걸쳐 선진 과학기술 도입을 적극 추진하게 되었다.

선진문명의 수용과 과학기술의 실용은 의식만으로 되는 것은 아니다. 이를 위해서는 막대한 자금과 발달된 기술이 문제된다. 교통·통신·동력과 같은 근대화의 기본이 될 하부구조(Infrastructure)를 개발함에는, 시설을 설치함에는, 또한 그것의 운영을 위해서도 막대한 자금과 기술이 뒷받침되어야 한다. 정부는 영세한 재정은 필요한 자본과 기술을 외국차관과 외국기술에 의지하지 않을 수 없었다. 이러한 외국차관을 위하여 關稅權이나 그 밖의 利權을 담보로 제공하여야 했다. 조선의 근대화가 이처럼 외국의 자본으로 추진되는 과정에서 외국의 경제적 야심이 작용하게 됨으로써, 과학기술의 도입과 근대화의 작업에 외국의 경제적 침략의 촉수가 뻗치는 길을 열어 주게 된 것은 불행한 일이 아닐 수 없었다.

한편 근대화를 우리 기술로 자주적으로 추진하지 못함에도 민족적 모순이 생겨나게 된다. 과학기술의 도입, 근대적 문명시설의 건설, 그리고 근대적 산업시설의 건설과 운영은 일찍이 우리 겨레가 경험한 일이 없는 것이기에 기술연수가 필요하고 외국기술의 도움이 필요했다. 개화정부에서 선진 과학기술의 습득을 위하여 기술연수생의 해외유학을 시도했지만 기술 천시의 유교적 양반사회의 폐습 때문에 수확을 거둘 수 없었다. 이에 정부에서는 외국의 권면을 받아들여 고문관·고문기술자를 雇聘하게 되었다. 한말기에 우리 나라 근대화를 위해 고빙한 외국인은 과학기술이나 산업활동을 위하여만 고빙한 것은 아니었다. 정치·외교·법률·관세업무나 군사·교육관계의 외국인 고문이나 교사들도 고빙되었다. 그 밖에도 철도·도로·통신과 항만 등 근대 산업활동을 위한 기본이 될 하부 기반시설을 위하여, 또는 조폐시설과 근대적 농업기술·광물채취·공장시설 등 산업활동의 근대화를 위하여, 심지어는 출판·언론활동을 위해 근대적 생활의 편의를 위한 시설, 그리고 기술지도를 위해서도 다수의 전문가와 기술자가 외국으로부터 고빙되었다. 한말 우리 나라가 고빙한 외국인 고문관이나 기술자들의 수가 적지 않았다.

반드시 국가기관에 ‘官雇傭’된 것만이 아니라, 민간사업에 고빙된 ‘私雇傭’인도 있었다. 한말 각 기관의 외국인 고문이나 고빙인의 국적은 가까운 청국인이나 일본인의 경우도 있었으나 서양 각국에서 초빙한 ‘歐美雇傭人’들도 있었다. 한말의 외국인 고빙인이나 고문들이 우리 정부나 기업체가 추진하는 근대기술의 도입, 시설의 설치와 운영, 우리 기술자의 기술훈련에 도움을 준 것은 사실이다. 그러나 많은 경우 이들 외국인 고빙인들은 대개가 그들을 조선에 추천한 국가나 본국의 이익을 위해 은밀하게 활동하는 경우가 많아서 고용주인 우리 나라에 도움을 주기보다는 아픔을 안겨 주는 사례도 적지 않아 문제를 일으키기도 했다.

개항 후 1910년까지의 근대 과학기술 도입과 실용과정에 있어 그를 위한 자본과 지도를 받기 위해 외국의 추천을 받아 고빙한 외국인들의 문제가 있었으나, 근대화를 위한 선진 서양의 근대적 활용이 개화정부에 의해 조심스럽게 추진되었다. 갑오경장에 의해 근대화의 지향성이 명백해지는 정책이 취해지면서 근대적 시설, 근대적 산업활동을 위한 시설과 기술도입이 활발해졌다. 그러나 열강들의 한반도 세력침투 경쟁이 거세지는 1890년도 후반부터 군사적·경제적 필요와 경제적 이권을 가져다 줄 철도·항만·통신이나 자원개발에 관계되는 시설과 기술제공 문제로 각국의 침략적 야심이 상충하고 날카롭게 대립하는 양상이 벌어지게 되었다. 이러한 상황은 우리의 근대화에 악영향을 미치게 하였다. 이런 시대적 상황 가운데서도 자주적 선택과 계획에 의해 추진된 과학기술의 활용을 위해 헌신한 선조들의 활동은 더욱 귀한 것으로 바르게 인식하여야 할 것이다.

＜李元淳＞",,,,,nh_046_0010,https://contents.history.go.kr/front/nh/view.do?levelId=nh_046_0010
46,신문화운동 Ⅱ,2,Ⅰ. 근대 언론활동 > 1. 근대 신문의 효시 > 1) 신문 발간의 배경,"Ⅰ. 근대 언론활동

1. 근대 신문의 효시

1) 신문 발간의 배경

19세기 말 개화운동의 가장 구체적이면서 상징적인 결실은 신문의 발간이었다. 신문은 외국의 문물을 국민들에게 소개하는 한편 외세의 침략에 저항하여 자신을 수호하는 이중적인 기능을 수행한 현대사의 중심기관이었다.

우리 나라 최초의 근대 신문은 정부기구인 博文局에서 발간한≪漢城旬報≫와≪漢城周報≫이다. 전자는 1883년(고종 20) 10월 31일에 창간되었다가 이듬해 12월 4일에 일어난 갑신정변으로 발행이 중단되었고, 그 뒤를 이은 후자는 1886년 1월 25일부터 발행되기 시작하였는데 1888년 7월경에 폐간되었다.

열강 여러 나라들과의 접촉을 통해 개화가 시급함을 깨달은 조선정부와 지도계층은 국민을 깨우치고 가르치는 가장 시급하고도 효과적인 방법은 신문의 발간이라고 판단하여≪한성순보≫를 창간하였다. 신문 발간을 전후하여 우리 나라는 열강 여러 나라들과 처음으로 수호조약을 맺기 시작하였다. 1876년 일본과 맺은 통상수호조약을 시초로 미국(1882), 영국(1883), 독일(1883), 그리고 러시아(1884)와 같은 서양열강들과 국교를 맺었다. 이러한 대외교섭의 과정에서 낙후한 국력을 신장해야겠다는 자각이 싹트게 된 것은 자연스러운 일이었다.

신문의 존재와 그 역할이 처음으로 소개되던 초기 단계에는 중국과 일본에 다녀온 사람들이 쓴 견문기에 신문이 개화에 긴요한 기관임을 기술한 내용이 담겨 있다. 1873년과 1874년 두 차례에 걸쳐 冬至使節의 일원으로 북경을 방문한 姜瑋가 쓴≪北游談草≫와≪北游續草≫를 보면 북경의 관리들과 나눈 대화 가운데 신문에 대해 언급한 내용이 들어 있다. 그 후 강화도조약이 체결된 뒤 우리 나라 관리들이 여러 차례에 걸쳐 중국과 일본에 갔다 오면서 신문에 대해 좀더 정확한 지식을 얻게 되었다. 1876년 1월 수신사로 일본에 갔다 온 金綺秀는 귀국 후에 쓴≪日東記遊≫에다 신문·종이·인쇄·사진 등 신문 또는 서적의 인쇄와 관련되는 견문기를 비교적 정확하게 소개하였다.

1881년에는 신사유람단의 일원으로 일본에 갔던 嚴世永이 일본의 국정을 보고하는 가운데 “…원로원을 두고 백성들에게 귀 기울이며 신문지를 만들어 위로는 점차 군민이 서로 함께 다스리는 데까지 이르렀고, 조야의 논의도 가히 한 곳으로 귀일했다고 할 수 있다”라고 쓰고 있다. 이와 같이 조선정부의 관리들은 서양열강 여러 나라는 물론이고 중국과 일본에서는 이미 신문을 발행하고 있으며, 국민의 계몽과 개화를 위해서는 신문이 매우 효과적이고 필요한 존재임을 알리고 있다.

≪한성순보≫와≪한성주보≫는 이 같은 배경에서 발간되었다. 신문 발간의 목적은 “국민들에게 세계 정세를 알리는 한편 선진국가의 정치·경제 및 문화제도를 소개하고 과학지식을 보급시키어 결국은 이 나라를 문명개화의 단계로 이끌어 보기 위한” 것이었다.","001)

金綺秀,＜日東記遊＞(≪修信使記錄≫：한국사료총서 9, 국사편찬위원회, 1958), 66·78∼80쪽.

002)

嚴世永,≪見聞事件≫(서울대 奎章閣도서, 분류기호 1311－4－4).

003)

李光麟,＜漢城旬報와 漢城周報에 관한 一考察＞(≪韓國開化史硏究≫, 일조각, 1974), 60쪽.",,,,nh_046_0020_0010_0010,https://contents.history.go.kr/front/nh/view.do?levelId=nh_046_0020_0010_0010
