scope,event_id,event_name,subject_category,period,event_date,person_count,related_event,detail_url
event_subject,ITKC_PH_1300A_0107,명종〔明宗〕,국왕,조선,명종,25,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0107
event_period,ITKC_PH_1294A_0598,이성계 낙마 사건,정변,고려,"1392년(공양왕 4) 3월
~ 1392년(공양왕 4) 4월",15,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0598
event_subject,ITKC_PH_1300A_0114,순회세자〔順懷世子〕,세자,조선,명종,10,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0114
event_subject,ITKC_PH_1300A_0117,윤원형에게 붙은 사람들〔黨附尹元衡諸人〕,정치일반,조선,명종,31,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0117
event_subject,ITKC_PH_1300A_0119,명종조의 상신〔明宗朝相臣〕,상신,조선,명종,12,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0119
event_period,ITKC_PH_1294A_0599,공양왕의 폐위와 고려의 멸망,국왕,고려,1392년(공양왕 4) 7월,6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0599
event_period,ITKC_PH_1305A_0320,정몽주 피살사건〔鄭夢周 被殺事件〕,정변,고려,1392년(공양왕 4),12,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0320
event_subject,ITKC_PH_1300A_0120,명종조의 문형〔明宗朝文衡〕,문형,조선,명종,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0120
event_period,ITKC_PH_1294A_0365,거란의 3차 침입,전쟁,고려,"1018년(현종 9) 12월
~ 1019년(현종 10) 2월",3,고려거란전쟁,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0365
event_period,ITKC_PH_1294A_0366,귀주대첩〔龜州大捷〕,전쟁,고려,1019년(현종 10) 2월,1,고려거란전쟁,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0366
event_subject,ITKC_PH_1300A_0121,명종조의 명신〔明宗朝名臣〕,명신,조선,명종,16,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0121
event_period,ITKC_PH_1294A_0367,대거란항쟁 공신선정,"전쟁,

공신/훈신",고려,1019년(현종 10) 12월,2,고려거란전쟁,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0367
event_subject,ITKC_PH_1300A_0122,명종조의 유일〔明宗朝遺逸〕,유일,조선,명종,13,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0122
event_subject,ITKC_PH_1300A_0123,선조〔宣祖〕,국왕,조선,선조,29,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0123
event_period,ITKC_PH_1294A_0368,거란에 끌려간 신하들,전쟁,고려,1020년(현종 11) 2월,0,고려거란전쟁,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0368
event_subject,ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,국왕,조선,선조,15,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0125
event_period,ITKC_PH_1294A_0369,개경의 나성 축조,"방비,

건축",고려,1029년(현종 20) 8월,1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0369
event_subject,ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,옥사,조선,선조,27,기축옥사,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0134
event_period,ITKC_PH_1294A_0370,거란의 조공요구와 고려의 회답,거란,고려,"1035년(정종 원년) 5월
~ 1035년(정종 원년) 6월",0,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0370
event_subject,ITKC_PH_1300A_0145,곽재우〔郭再祐〕,"인물기타,

왜(변)란",조선,선조,15,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0145
event_period,ITKC_PH_1294A_0375,거신의 반란,반란,고려,1072년(문종 26) 7월,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0375
event_period,ITKC_PH_1294A_0376,상공인 자손의 입사제한,제도개혁,고려,1073년(문종 27) 1월,0,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0376
event_subject,ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕","인물기타,

왜(변)란",조선,선조,25,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0146
event_period,ITKC_PH_1294A_0377,동번 여진의 반란,반란,고려,1080년(문종 34) 12월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0377
event_subject,ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕","인물기타,

왜(변)란",조선,선조,16,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0147
event_period,ITKC_PH_1294A_0378,이자의의 난,반란,고려,1095년(헌종 원년) 7월,6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0378
event_subject,ITKC_PH_1300A_0148,김면〔金沔〕,"인물기타,

왜(변)란",조선,선조,9,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0148
event_period,ITKC_PH_1294A_0379,정주성전투,전쟁,고려,"1104년(숙종 9) 1월
~ 1104년(숙종 9) 2월",2,고려여진전쟁,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0379
event_subject,ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕","인물기타,

왜(변)란",조선,선조,17,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0149
event_subject,ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕","인물기타,

왜(변)란",조선,선조,28,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0150
event_period,ITKC_PH_1294A_0380,해동비록 편찬,출판,고려,1106년(예종 원년) 3월,1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0380
event_period,ITKC_PH_1294A_0381,서경 궁궐 축조,건축,고려,1107년(예종 2) 9월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0381
event_subject,ITKC_PH_1300A_0151,"홍언수, 홍계남〔洪彦秀, 洪季男〕","인물기타,

왜(변)란",조선,선조,2,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0151
event_subject,ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,"인물기타,

왜(변)란",조선,선조,21,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0153
event_period,ITKC_PH_1294A_0382,윤관의 여진정벌,정벌,고려,1107년(예종 2) 12월,7,고려여진전쟁,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0382
event_subject,ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,"인물기타,

왜(변)란",조선,선조,8,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0154
event_period,ITKC_PH_1294A_0383,김인석의 반란,반란,고려,1112년(예종 7) 8월,0,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0383
event_subject,ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,"인물기타,

왜(변)란",조선,선조,9,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0155
event_period,ITKC_PH_1294A_0384,고려인의 송나라 태학 입학,교육,고려,1115년(예종 10) 7월,1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0384
event_subject,ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,"인물기타,

왜(변)란",조선,선조,12,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0156
event_period,ITKC_PH_1294A_0385,이자겸의 집권,정변,고려,1122년(예종 17) 12월,7,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0385
event_subject,ITKC_PH_1300A_0157,해서의병〔海西義兵〕,"인물기타,

왜(변)란",조선,선조,10,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0157
event_period,ITKC_PH_1294A_0386,이자겸의 난,반란,고려,"1126년(인종 4) 2월
~ 1126년(인종 4) 5월",8,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0386
event_subject,ITKC_PH_1300A_0158,관서의병〔關西義兵〕,"인물기타,

왜(변)란",조선,선조,6,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0158
event_period,ITKC_PH_1294A_0387,척준경의 유배,유배,고려,1127년(인종 5) 3월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0387
event_subject,ITKC_PH_1300A_0159,승려 의병장〔壬辰僧將〕,"인물기타,

왜(변)란",조선,선조,3,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0159
event_period,ITKC_PH_1294A_0388,인종의 서경행차,국왕,고려,1128년(인종 6) 8월,6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0388
event_subject,ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,"인물기타,

왜(변)란",조선,선조,16,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0160
event_period,ITKC_PH_1294A_0389,묘청의 난,반란,고려,1135년(인종 13) 1월,6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0389
event_subject,ITKC_PH_1300A_0163,김덕령〔金德齡〕,"인물기타,

왜(변)란",조선,선조,18,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0163
event_period,ITKC_PH_1294A_0390,정함의 서대 사건,정치일반,고려,1151년(의종 5) 윤4월,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0390
event_subject,ITKC_PH_1300A_0167,의병 총론〔摠論義兵〕,왜(변)란,조선,선조,9,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0167
event_period,ITKC_PH_1294A_0391,충허각의 연회,정치일반,고려,1156년(의종 10) 10월,5,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0391
event_subject,ITKC_PH_1300A_0168,여러 장수의 총론〔摠論諸將〕,왜(변)란,조선,선조,8,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0168
event_period,ITKC_PH_1294A_0392,대령후 왕경의 유배,유배,고려,1157년(의종 11) 2월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0392
event_subject,ITKC_PH_1300A_0169,호성·선무·청난 공신〔錄扈聖宣武淸亂功〕,"왜(변)란,

공신/훈신",조선,선조,24,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0169
event_period,ITKC_PH_1294A_0393,수덕궁 건립,건축,고려,1157년(의종 11) 4월,3,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0393
event_subject,ITKC_PH_1300A_0178,선조조의 상신〔宣祖朝相臣〕,상신,조선,선조,34,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0178
event_period,ITKC_PH_1294A_0394,정함의 탄핵과 복직,고변/탄핵,고려,"1158년(의종 12) 6월
~ 1158년(의종 12) 9월",4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0394
event_subject,ITKC_PH_1300A_0179,선조조의 문형〔宣祖朝文衡〕,문형,조선,선조,16,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0179
event_period,ITKC_PH_1294A_0395,중흥궐 건립,건축,고려,"1158년(의종 12) 8월
~ 1158년(의종 12) 9월",1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0395
event_subject,ITKC_PH_1300A_0180,선조조의 유현〔宣祖朝儒賢〕,유현,조선,선조,12,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0180
event_period,ITKC_PH_1294A_0396,문극겸의 환관 탄핵,고변/탄핵,고려,1163년(의종 17) 8월,3,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0396
event_subject,ITKC_PH_1300A_0181,선조조의 명신〔宣祖朝名臣〕,명신,조선,선조,28,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0181
event_period,ITKC_PH_1294A_0397,의종의 관란사 행차,"국왕,

정치일반",고려,1165년(의종 19) 4월,1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0397
event_subject,ITKC_PH_1300A_0182,광해군〔光海君〕,국왕,조선,광해군,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0182
event_period,ITKC_PH_1294A_0398,김돈중의 화살 사건,"국왕,

정치일반",고려,1167년(의종 21) 1월,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0398
event_subject,ITKC_PH_1300A_0184,무신년의 당적〔戊申黨籍〕,"붕당,

정치일반",조선,광해군,28,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0184
event_period,ITKC_PH_1294A_0399,의종의 현화사 행차,국왕,고려,"1167년(의종 21) 5월
~ 1167년(의종 21) 6월",2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0399
event_subject,ITKC_PH_1300A_0201,광해군의 난정〔光海亂政〕,"정치일반,

국왕",조선,광해군,21,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0201
event_period,ITKC_PH_1294A_0400,무신정변〔武臣政變〕,정변,고려,1170년(의종 24) 8월,5,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0400
event_subject,ITKC_PH_1300A_0202,과거의 폐단〔科場行私之弊〕,과거,조선,광해군,22,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0202
event_period,ITKC_PH_1294A_0401,의종의 폐위와 명종의 즉위,"정변,

국왕",고려,1170년(의종 24) 9월,6,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0401
event_subject,ITKC_PH_1300A_0203,광해조의 상신〔光海朝相臣〕,상신,조선,광해군,6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0203
event_period,ITKC_PH_1294A_0402,무신정변 주역들의 공신책봉,"정변,

공신/훈신",고려,1170년(의종 24) 10월,4,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0402
event_subject,ITKC_PH_1300A_0204,광해조의 문형〔光海朝文衡〕,문형,조선,광해군,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0204
event_period,ITKC_PH_1294A_0403,이의방의 이고 제거,정치일반,고려,1171년(명종 원년) 1월,2,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0403
event_subject,ITKC_PH_1300A_0205,광해조의 난신〔光海朝亂臣〕,난신,조선,광해군,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0205
event_period,ITKC_PH_1294A_0404,김보당의 난,반란,고려,"1173년(명종 3) 8월
~ 1173년(명종 3) 9월",7,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0404
event_subject,ITKC_PH_1300A_0206,원종〔元宗〕,국왕,조선,원종,9,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0206
event_subject,ITKC_PH_1300A_0207,인빈〔仁嬪〕,비빈,조선,원종,9,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0207
event_period,ITKC_PH_1294A_0405,이의민의 의종 살해,"정치일반,

국왕",고려,1173년(명종 3) 10월,3,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0405
event_subject,ITKC_PH_1300A_0209,인조〔仁祖〕,국왕,조선,인조,23,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0209
event_period,ITKC_PH_1294A_0406,개경 승도의 난,"반란,

종교",고려,1174년(명종 4) 1월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0406
event_subject,ITKC_PH_1300A_0231,여러 장수의 사적〔諸將事蹟〕,호란,조선,인조,19,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0231
event_period,ITKC_PH_1294A_0408,정중부의 이의방 제거,정치일반,고려,1174년(명종 4) 12월,5,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0408
event_subject,ITKC_PH_1300A_0234,독보〔獨步〕,"정치인,

호란",조선,인조,25,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0234
event_period,ITKC_PH_1294A_0407,조위총의 난,반란,고려,"1174년(명종 4) 9월
~ 1176년(명종 6) 6월",7,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0407
event_subject,ITKC_PH_1300A_0244,인조조의 상신〔仁祖朝相臣〕,상신,조선,인조,23,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0244
event_period,ITKC_PH_1294A_0409,망이·망소이의 난,민란,고려,"1176년(명종 6) 1월
~ 1177년(명종 7) 7월",2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0409
event_subject,ITKC_PH_1300A_0245,인조조의 문형〔仁祖朝文衡〕,문형,조선,인조,12,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0245
event_period,ITKC_PH_1294A_0410,경대승의 정중부 제거,정치일반,고려,1179년(명종 9) 9월,5,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0410
event_subject,ITKC_PH_1300A_0246,인조조의 유현〔仁祖朝儒賢〕,유현,조선,인조,14,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0246
event_period,ITKC_PH_1294A_0411,죽동의 난,"민란,

노비",고려,"1182년(명종 12) 3월
~ 1182년(명종 12) 5월",0,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0411
event_period,ITKC_PH_1294A_0412,경대승의 사망,정치일반,고려,1183년(명종 13) 7월,4,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0412
event_subject,ITKC_PH_1300A_0247,인조조의 훈신〔仁祖朝勳臣〕,공신/훈신,조선,인조,17,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0247
event_period,ITKC_PH_1294A_0413,소상팔경도 제작,출판,고려,1185년(명종 15) 3월,3,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0413
event_subject,ITKC_PH_1300A_0248,인조조의 명신〔仁祖朝名臣〕,명신,조선,인조,30,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0248
event_subject,ITKC_PH_1300A_0249,효종〔孝宗〕,국왕,조선,효종,19,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0249
event_period,ITKC_PH_1294A_0414,무관의 문관 겸직,제도개혁,고려,1186년(명종 16) 12월,2,무신정변,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0414
event_subject,ITKC_PH_1300A_0250,효종의 예덕〔孝宗睿德〕,국왕,조선,효종,26,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0250
event_period,ITKC_PH_1294A_0415,조원정의 난,반란,고려,1187년(명종 17) 7월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0415
event_period,ITKC_PH_1294A_0416,김사미의 난,민란,고려,"1193년(명종 23) 7월
~ 1194년(명종 24) 7월",1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0416
event_subject,ITKC_PH_1300A_0256,영릉〔寧陵〕,능묘,조선,효종,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0256
event_subject,ITKC_PH_1300A_0257,효종조의 상신〔孝宗朝相臣〕,상신,조선,효종,14,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0257
event_period,ITKC_PH_1294A_0417,최충헌의 이의민 제거,정치일반,고려,1196년(명종 26) 4월,4,최씨무인정권,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0417
event_period,ITKC_PH_1294A_0418,최충헌의 집권,정변,고려,1196년(명종 26) 4월,2,최씨무인정권,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0418
event_subject,ITKC_PH_1300A_0258,현종〔顯宗〕,국왕,조선,현종,9,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0258
event_period,ITKC_PH_1294A_0419,명종의 폐위,"정변,

국왕",고려,1197년(명종 27) 9월,7,최씨무인정권,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0419
event_subject,ITKC_PH_1300A_0259,현종의 예덕〔顯廟睿德〕,국왕,조선,현종,3,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0259
event_period,ITKC_PH_1294A_0420,만적의 난,"민란,

노비",고려,1198년(신종 원년) 5월,1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0420
event_subject,ITKC_PH_1300A_0268,현종조의 상신〔顯宗朝相臣〕,상신,조선,현종,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0268
event_period,ITKC_PH_1294A_0421,김준거의 난,반란,고려,1199년(신종 2) 8월,1,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0421
event_subject,ITKC_PH_1300A_0270,송시열의 예론〔宋時烈朞三年服制辨〕,"예송,

붕당",조선,숙종,11,갑인예송,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0270
event_period,ITKC_PH_1294A_0423,도방의 복설,기관,고려,1200년(신종 3),4,최씨무인정권,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0423
event_subject,ITKC_PH_1294A_0534,기삼만의 옥사,옥사,고려,"1347년(충목왕 3) 3월
~ 1347년(충목왕 3) 4월",4,원간섭기,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0534
